f0_energy,f1_energy,bit
1.06351,1.03754,0
0.425899,0.631328,1
0.772748,0.502762,0
1.23093,0.320835,0
2.02213,0.430293,0
1.50034,0.691568,0
1.80835,0.701267,0
1.07985,1.13695,1
1.20084,1.13414,0
0.407039,0.684787,1
0.827254,0.643404,0
1.00708,0.406333,0
1.70952,0.568991,0
1.57537,0.990891,0
2.00053,0.920662,0
1.19944,1.20098,1
1.25149,1.09906,0
0.410964,0.665776,1
0.893387,0.730682,0
0.876997,0.605233,0
1.53728,0.842659,0
1.8044,1.24054,0
2.3031,1.04776,0
1.27094,1.15394,0
1.16545,0.951902,0
0.34997,0.609217,1
0.833269,0.787565,0
0.930921,0.800316,0
1.58505,1.09361,0
2.08474,1.40761,0
2.57049,1.06149,0
1.27133,0.983519,0
1.01776,0.735427,0
0.32184,0.496856,1
0.752669,0.782616,1
1.1496,0.9368,0
1.81879,1.23726,0
2.22493,1.40154,0
2.71455,0.975276,0
1.25182,0.767585,0
0.885372,0.537585,0
0.30442,0.383087,1
0.690261,0.690795,1
1.39656,0.993484,0
2.15016,1.29356,0
2.3027,1.29569,0
2.67386,0.780341,0
1.1307,0.548796,0
0.776692,0.48157,0
0.286196,0.352045,1
0.620286,0.542243,0
1.51276,0.89909,0
2.37053,1.18681,0
2.22275,1.06548,0
2.47043,0.541895,0
1.01513,0.510499,0
0.772582,0.638131,0
0.310022,0.425109,1
0.586733,0.423604,0
1.56436,0.729792,0
2.44524,0.974968,0
2.01249,0.776098,0
2.19704,0.357808,0
0.944623,0.698203,0
0.883837,0.845634,0
0.393473,0.521698,1
0.656091,0.387578,0
1.4512,0.516642,0
2.3032,0.681446,0
1.73191,0.55692,0
1.92068,0.405554,0
0.956232,0.923643,0
1.06082,1.03744,0
0.42805,0.624012,1
0.789233,0.450544,0
1.30497,0.332384,0
2.08615,0.445109,0
1.51523,0.639789,0
1.78885,0.642679,0
1.04169,1.09992,1
1.15837,1.10812,0
0.430477,0.677757,1
0.864431,0.60182,0
1.0796,0.341882,0
1.77721,0.501868,0
1.53755,0.925275,0
1.95143,0.88137,0
1.18433,1.20836,1
1.24137,1.10907,0
0.405856,0.6918,1
0.84069,0.737421,0
0.872298,0.557717,0
1.54575,0.782339,0
1.76032,1.20736,0
2.246,1.02981,0
1.27234,1.17656,0
1.17542,0.974391,0
0.371984,0.619099,1
0.811429,0.802071,0
0.928178,0.781285,0
1.55217,1.04544,0
1.98444,1.35559,0
2.49845,1.05205,0
1.30749,1.02697,0
1.0499,0.773243,0
0.332338,0.496289,1
0.784379,0.775631,0
1.12618,0.923524,0
1.78141,1.23421,0
2.18045,1.39668,0
2.65526,0.963977,0
1.24894,0.804098,0
0.917826,0.567897,0
0.291769,0.400032,1
0.697309,0.696921,0
1.33582,0.970325,0
2.08598,1.29424,0
2.3102,1.32982,0
2.70308,0.824843,0
1.14057,0.565959,0
0.787695,0.470895,0
0.29605,0.345495,1
0.639898,0.566095,0
1.4897,0.909905,0
2.31372,1.21086,0
2.25544,1.12592,0
2.5385,0.59724,0
1.03178,0.49133,0
0.773474,0.593632,0
0.33004,0.387817,1
0.609965,0.439646,0
1.54306,0.773261,0
2.38752,1.01343,0
2.02777,0.827414,0
2.26384,0.382943,0
0.960313,0.637018,0
0.866111,0.810455,0
0.365859,0.506045,1
0.662562,0.378598,0
1.5092,0.574002,0
2.3208,0.728998,0
1.7405,0.582062,0
1.95405,0.392792,0
0.94401,0.879153,0
1.0374,1.00528,0
0.389806,0.616252,1
0.72347,0.452387,0
1.31174,0.36432,0
2.11641,0.473035,0
1.53586,0.612306,0
1.80139,0.629649,0
1.05297,1.09177,1
1.15624,1.11371,0
0.415697,0.677078,1
0.792125,0.598297,0
1.07319,0.339006,0
1.83295,0.460352,0
1.51048,0.857734,0
1.90074,0.842993,0
1.14848,1.18686,1
1.21332,1.10649,0
0.409264,0.677079,1
0.841963,0.715108,0
0.916721,0.520399,0
1.5873,0.716484,0
1.67698,1.13277,0
2.15464,0.993319,0
1.24367,1.17064,0
1.18461,1.00552,0
0.386655,0.62028,1
0.852441,0.783004,0
0.885492,0.74556,0
1.53247,1.0152,0
1.96743,1.342,0
2.46511,1.05366,0
1.26855,1.0504,0
1.09631,0.824104,0
0.321383,0.531322,1
0.791632,0.78191,0
1.06823,0.898422,0
1.74891,1.21244,0
2.25228,1.43668,0
2.6937,1.01833,0
1.2567,0.847389,0
0.950386,0.603314,0
0.303256,0.419024,1
0.710142,0.716955,1
1.28611,0.957362,0
2.0022,1.27447,0
2.30308,1.34736,0
2.72138,0.857157,0
1.18049,0.615038,0
0.795353,0.47114,0
0.286235,0.350417,1
0.635075,0.599325,0
1.47912,0.936744,0
2.25613,1.2235,0
2.2576,1.1539,0
2.57731,0.641062,0
1.07518,0.488174,0
0.754508,0.560783,0
0.29827,0.386672,1
0.615627,0.462762,0
1.574,0.813618,0
2.38847,1.04879,0
2.03963,0.858535,0
2.28645,0.402518,0
0.967549,0.606372,0
0.851822,0.77825,0
0.338475,0.494579,1
0.626573,0.386808,0
1.52111,0.608988,0
2.37701,0.799541,0
1.80027,0.608169,0
1.99694,0.366213,0
0.942394,0.851891,0
0.993752,0.965853,0
0.395114,0.587442,1
0.702886,0.436076,0
1.34654,0.38155,0
2.18331,0.509383,0
1.5787,0.564047,0
1.80051,0.555932,0
1.02127,1.06418,1
1.14059,1.0981,0
0.432274,0.663333,1
0.793715,0.555659,0
1.12994,0.312696,0
1.86514,0.443064,0
1.49035,0.810666,0
1.86764,0.789272,0
1.134,1.18243,1
1.23156,1.12224,0
0.419186,0.681196,1
0.839273,0.682146,0
0.919218,0.474611,0
1.60442,0.674322,0
1.64625,1.09461,0
2.10255,0.959143,0
1.21474,1.1774,0
1.21716,1.02835,0
0.37349,0.64935,1
0.852112,0.777013,0
0.86825,0.689582,0
1.51424,0.953964,0
1.94471,1.33189,0
2.43785,1.06069,0
1.26699,1.06614,0
1.09018,0.842091,0
0.341516,0.543787,1
0.815313,0.785633,0
1.00034,0.856181,0
1.65163,1.16187,0
2.15471,1.4098,0
2.64422,1.0211,0
1.28537,0.89644,0
0.964522,0.632971,0
0.300587,0.42476,1
0.738044,0.725118,0
1.27143,0.958913,0
1.97201,1.27797,0
2.28401,1.36225,0
2.70428,0.889431,0
1.20167,0.648297,0
0.813185,0.47715,0
0.282317,0.353875,1
0.642998,0.616654,0
1.46965,0.963345,0
2.26316,1.26636,0
2.2754,1.20606,0
2.60411,0.676259,0
1.09119,0.488141,0
0.746281,0.515119,0
0.312736,0.361031,1
0.59974,0.47786,0
1.53271,0.832527,0
2.40776,1.10616,0
2.10312,0.934388,0
2.34091,0.437165,0
0.962567,0.565777,0
0.810069,0.726627,0
0.357468,0.457122,1
0.608365,0.38972,0
1.48989,0.634827,0
2.35971,0.83987,0
1.84782,0.650822,0
2.0423,0.350595,0
0.938163,0.802453,0
0.978127,0.941749,0
0.393656,0.564412,1
0.711246,0.405308,0
1.3807,0.430654,0
2.20611,0.56201,0
1.59626,0.554022,0
1.8307,0.505158,0
0.97965,0.996141,1
1.10665,1.06466,0
0.419538,0.649357,1
0.806804,0.5182,0
1.18226,0.301127,0
1.93157,0.423303,0
1.49075,0.755488,0
1.82446,0.750126,0
1.09466,1.15067,1
1.2222,1.12297,0
0.402246,0.691231,1
0.821702,0.666749,0
0.970271,0.435803,0
1.6329,0.616939,0
1.61502,1.05557,0
2.06766,0.956699,0
1.21611,1.18646,0
1.20356,1.04721,0
0.382492,0.649845,1
0.807655,0.768791,0
0.874148,0.680263,0
1.51619,0.909251,0
1.85167,1.28423,0
2.38894,1.06081,0
1.31185,1.12566,0
1.13541,0.897225,0
0.353739,0.557998,1
0.811628,0.793141,0
0.999131,0.855798,0
1.64047,1.15515,0
2.13701,1.4122,0
2.59288,1.03323,0
1.29637,0.941719,0
1.01986,0.678207,0
0.31496,0.453029,1
0.769678,0.737074,0
1.20026,0.936053,0
1.90435,1.26671,0
2.26646,1.39334,0
2.69978,0.926785,0
1.21631,0.698278,0
0.862469,0.498136,0
0.28748,0.360211,1
0.656223,0.636433,0
1.39632,0.935246,0
2.1904,1.2578,0
2.29075,1.23894,0
2.61416,0.722033,0
1.09628,0.509992,0
0.763564,0.498299,0
0.312907,0.347977,1
0.602769,0.501176,0
1.49599,0.838954,0
2.34646,1.12216,0
2.12948,0.982718,0
2.39812,0.477152,0
0.967726,0.542203,0
0.811661,0.701177,0
0.331526,0.440728,1
0.616395,0.395273,0
1.55243,0.695989,0
2.40351,0.904734,0
1.88516,0.70189,0
2.10371,0.341348,0
0.933599,0.734129,0
0.937663,0.892198,0
0.387731,0.54722,1
0.702064,0.38989,0
1.44096,0.484642,0
2.30197,0.631601,0
1.65071,0.542661,0
1.85619,0.470583,0
0.980846,0.977286,0
1.09154,1.04796,0
0.382063,0.651902,1
0.722001,0.516816,0
1.20227,0.309731,0
1.97186,0.423083,0
1.50101,0.70185,0
1.82989,0.715748,0
1.08896,1.13711,1
1.1795,1.10891,0
0.40512,0.683424,1
0.77522,0.654754,0
0.974994,0.418652,0
1.66899,0.579776,0
1.59247,0.99968,0
2.01751,0.91915,0
1.21541,1.20199,0
1.22532,1.06369,0
0.412671,0.646907,1
0.844773,0.718859,0
0.858422,0.607224,0
1.52169,0.857586,0
1.83429,1.23905,0
2.30447,1.01854,0
1.27139,1.12119,0
1.15503,0.925417,0
0.351282,0.5726,1
0.856048,0.754647,0
0.922738,0.786505,0
1.58258,1.09343,0
2.08594,1.3918,0
2.55878,1.02643,0
1.26563,0.958256,0
1.01661,0.706629,0
0.318447,0.461582,1
0.768531,0.745722,0
1.16226,0.927187,0
1.84475,1.25601,0
2.26003,1.41553,0
2.73689,0.967223,0
1.25292,0.754792,0
0.89527,0.519594,0
0.314268,0.367341,1
0.663353,0.685016,1
1.40221,0.970963,0
2.14739,1.2908,0
2.2832,1.28334,0
2.6626,0.768235,0
1.1251,0.534912,0
0.766024,0.480132,0
0.278758,0.34461,1
0.615838,0.533695,0
1.54822,0.897904,0
2.33782,1.1773,0
2.15016,1.02929,0
2.41613,0.517611,0
0.99148,0.511219,0
0.781428,0.650534,0
0.293901,0.428138,1
0.599623,0.412571,0
1.56336,0.739573,0
2.40076,0.958153,0
1.91223,0.742468,0
2.13231,0.354979,0
0.926768,0.707172,0
0.895179,0.857385,0
0.368105,0.522324,1
0.669008,0.382627,0
1.45036,0.521929,0
2.29949,0.6846,0
1.68239,0.556312,0
1.87582,0.424991,0
0.951544,0.925332,0
1.03955,1.01385,0
0.4164,0.61369,1
0.742411,0.481386,0
1.23285,0.332244,0
2.03035,0.446295,0
1.49067,0.65506,0
1.78785,0.662496,0
1.05693,1.11025,1
1.15961,1.10432,0
0.436097,0.657428,1
0.826426,0.610101,0
1.03285,0.373559,0
1.73584,0.53831,0
1.54418,0.956737,0
1.95729,0.88815,0
1.17029,1.18827,1
1.22392,1.08603,0
0.404039,0.663225,1
0.863197,0.723045,0
0.881912,0.561687,0
1.5379,0.799312,0
1.76855,1.21943,0
2.25134,1.02226,0
1.22659,1.14043,0
1.15319,0.946834,0
0.367082,0.592515,1
0.835403,0.774061,0
0.898489,0.759295,0
1.54216,1.05121,0
2.02129,1.38268,0
2.54334,1.06923,0
1.31598,1.02281,0
1.08447,0.770555,0
0.32956,0.515958,1
0.736655,0.788692,1
1.1615,0.938917,0
1.8127,1.25623,0
2.24214,1.42208,0
2.69267,0.987436,0
1.26104,0.80233,0
0.893794,0.547553,0
0.299982,0.384767,1
0.692679,0.699277,1
1.36631,0.978127,0
2.09596,1.29895,0
2.27759,1.31193,0
2.6327,0.803079,0
1.13046,0.564082,0
0.773315,0.474194,0
0.257999,0.355964,1
0.612078,0.540113,0
1.48174,0.886199,0
2.33355,1.21093,0
2.21137,1.09995,0
2.46554,0.564331,0
1.01339,0.504831,0
0.771976,0.612142,0
0.305849,0.411559,1
0.579126,0.427564,0
1.53207,0.74106,0
2.39703,1.00223,0
2.00226,0.814392,0
2.22029,0.378015,0
0.944642,0.653995,0
0.871191,0.823993,0
0.37685,0.500688,1
0.669034,0.37162,0
1.48656,0.555319,0
2.30797,0.723348,0
1.72887,0.575142,0
1.93151,0.389304,0
0.947594,0.888115,0
1.0292,1.00511,0
0.403563,0.609695,1
0.742991,0.446166,0
1.30073,0.352307,0
2.05667,0.469306,0
1.51843,0.622612,0
1.78187,0.619153,0
1.04409,1.09276,1
1.16043,1.10971,0
0.432734,0.662281,1
0.820412,0.576936,0
1.08375,0.326869,0
1.79398,0.479457,0
1.51353,0.892961,0
1.91286,0.856627,0
1.15087,1.18837,1
1.19994,1.08901,0
0.396862,0.667406,1
0.823809,0.716166,0
0.88972,0.52654,0
1.5553,0.72612,0
1.67668,1.14119,0
2.17938,1.00325,0
1.25766,1.17379,0
1.18512,0.979949,0
0.387968,0.59749,1
0.852298,0.756475,0
0.891792,0.736443,0
1.53049,1.0117,0
1.96643,1.34966,0
2.4535,1.04741,0
1.29976,1.04879,0
1.09022,0.805009,0
0.334488,0.511181,1
0.773365,0.767986,0
1.09408,0.90036,0
1.76809,1.23249,0
2.21275,1.43123,0
2.67045,1.00395,0
1.27118,0.842974,0
0.92944,0.579861,0
0.301937,0.399163,1
0.70416,0.690064,0
1.30879,0.957407,0
2.03966,1.30641,0
2.3104,1.35767,0
2.69045,0.854878,0
1.16676,0.596083,0
0.781391,0.46526,0
0.305018,0.337854,1
0.640808,0.58676,0
1.48663,0.926644,0
2.27296,1.23232,0
2.22417,1.14847,0
2.5111,0.629984,0
1.03027,0.487926,0
0.760876,0.589476,0
0.277117,0.401382,1
0.596881,0.447112,0
1.53715,0.791871,0
2.36303,1.04514,0
2.01595,0.856896,0
2.26048,0.400472,0
0.958939,0.610171,0
0.853858,0.780336,0
0.345851,0.492487,1
0.633661,0.381723,0
1.51876,0.606633,0
2.362,0.790446,0
1.74875,0.606051,0
1.96074,0.373954,0
0.930756,0.844323,0
0.979229,0.96121,0
0.375743,0.59604,1
0.712825,0.436383,0
1.35051,0.385797,0
2.15797,0.509795,0
1.54071,0.591907,0
1.79029,0.589481,0
1.02127,1.05835,1
1.13377,1.08464,0
0.423892,0.656795,1
0.78117,0.564501,0
1.11537,0.317876,0
1.86034,0.44473,0
1.48104,0.827097,0
1.86007,0.820049,0
1.14482,1.18481,1
1.23734,1.12114,0
0.428848,0.671095,1
0.845765,0.686658,0
0.909921,0.509387,0
1.57923,0.715222,0
1.67037,1.13638,0
2.13399,0.988287,0
1.24033,1.19099,0
1.20774,1.02863,0
0.401923,0.619603,1
0.866698,0.753273,0
0.864463,0.699018,0
1.51892,0.978177,0
1.91557,1.33139,0
