goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence
0.0210141,0.0109024,0.00117859,0.00419123,0.00316754,0.00419281,1,0.67
0.00867393,0.00253386,0.018919,0.0105848,0.0194012,0.0116978,0,1
0.0194073,0.0108369,0.012249,0.00372439,0.0124614,0.00395468,0,1
0.00995086,0.00513833,-0.0200302,-0.0160982,0.0200303,0.0163186,1,0.67
0.0329766,0.0190511,-0.00071691,-0.00316134,0.00530575,0.00516211,0,1
0.0163103,0.010938,0.0205449,0.0099081,0.0208558,0.0106953,0,1
0.0131795,0.00517602,0.0237387,0.00893896,0.0242933,0.0109742,0,1
0.0405488,0.021456,0.0105612,0.00836941,0.0106244,0.00910164,0,1
0.0194827,0.0104956,-0.0273843,-0.0119875,0.0273904,0.0125221,1,0.67
0.0102881,0.00990582,-0.0172951,-0.00750466,0.0187072,0.00813696,1,0.67
0.0158555,0.00752069,0.0237806,0.00884748,0.0243809,0.00928158,0,1
0.0151065,0.00977826,0.0194594,0.00657499,0.0194873,0.00676135,0,1
0.0200144,0.0117536,-0.0207871,-0.00959997,0.0211366,0.0097485,1,0.67
0.00822814,0.00513649,-0.0118346,-0.00540873,0.0118671,0.00565137,1,0.67
0.0400937,0.0181432,-0.0166818,-0.0126302,0.0178181,0.014499,1,0.67
0.0273029,0.0110129,0.0376332,0.017048,0.03784,0.0171048,0,1
0.00920545,0.00692596,0.0165959,0.00529205,0.0217598,0.00559481,0,1
0.0182506,0.0101668,-0.00114878,-0.00140373,0.00141408,0.00158368,0,0.67
0.0114601,0.00368839,-0.0217049,-0.0168222,0.021714,0.0185751,1,0.67
0.031398,0.019778,0.0144766,0.00123248,0.0151197,0.0014303,0,1
0.0269021,0.014795,0.000976614,0.00516004,0.00956289,0.00589544,1,0.67
0.00425666,0.00226579,0.0273159,0.0128195,0.0273895,0.014672,0,1
0.00992299,0.011185,-0.0198076,-0.00839977,0.0215896,0.00931048,1,0.67
0.0175312,0.00812387,-0.0111905,-0.00185758,0.0118366,0.00452144,1,0.67
0.0320041,0.0146003,-0.0114016,0.000172598,0.0123688,0.00316346,1,0.67
0.00367582,0.0040034,0.0355945,0.0158171,0.035757,0.0174384,0,0.67
0.0352271,0.0158943,-0.0156906,-0.00741312,0.0159848,0.00749555,1,0.67
0.0223268,0.0149197,0.00930161,0.00546422,0.00960757,0.00553765,0,1
0.0148318,0.0124008,-0.0257828,-0.0136463,0.0261522,0.0150818,1,0.67
0.00401829,0.00263984,0.00852064,0.00712217,0.0137985,0.00712868,0,1
0.0266873,0.0145899,0.023384,0.00843739,0.0237101,0.00858519,0,1
0.0413346,0.0262622,0.00677638,0.00389602,0.0103365,0.00565617,0,1
0.0193534,0.0103554,-0.0320099,-0.0160487,0.0321595,0.0161779,1,0.67
0.0104766,0.00406527,-0.00924305,0.00202805,0.0202801,0.00669798,1,0.67
0.00652626,0.00718302,0.00731254,0.00346519,0.00732722,0.00569925,0,0.67
0.0262901,0.00648647,0.0284263,0.0135412,0.0325458,0.0149088,0,1
0.0320381,0.0172831,0.0132365,-0.00235458,0.0211311,0.00687135,0,1
0.0221356,0.0137772,-0.0189192,-0.00997817,0.0193586,0.0115815,1,0.67
0.00332302,0.00595773,-0.00396154,-0.00172166,0.00598983,0.00303369,1,0.67
0.00656143,0.0051236,0.0226224,0.00398439,0.0226584,0.00403125,0,1
0.0283843,0.0179709,0.0205764,0.00585148,0.0213922,0.0063921,0,1
0.0333794,0.0188778,-0.0031876,-0.00223178,0.00742666,0.00225195,1,0.67
0.0127024,0.00479373,-0.0263237,-0.0130019,0.0263646,0.0130189,1,0.67
0.0200208,0.013675,-0.011622,-0.00301948,0.0176581,0.00359327,1,0.67
0.00961056,0.0068201,0.0312568,0.00712867,0.0323186,0.00870722,0,1
0.0215821,0.00724153,0.018505,0.00590206,0.0185477,0.00621139,0,1
0.0260752,0.0158624,0.00767648,-0.00110159,0.0165588,0.00343158,0,1
0.0177632,0.00779344,-0.0143585,-0.00742788,0.0217949,0.00799769,1,0.67
0.0159805,0.00610038,0.0100069,0.00368711,0.0148987,0.00496573,0,1
0.00576168,0.00669778,0.00916716,0.00567434,0.0118712,0.00568028,0,0.67
0.0346193,0.0134905,0.0141771,0.0160521,0.0203959,0.0176512,1,0.67
0.0386168,0.0164107,-0.031888,-0.0148674,0.0326582,0.0151141,1,0.67
0.0124832,0.00811332,-0.033197,-0.00963896,0.0332031,0.0102932,1,0.67
0.040118,0.0183085,-0.0108631,-0.00434594,0.010897,0.00768957,1,0.67
0.0192993,0.00704612,0.0229275,0.0129019,0.0255107,0.0132239,0,1
0.0102536,0.00604713,0.0051892,0.00276827,0.00523277,0.00280698,0,1
0.0173391,0.00793044,-0.00478557,-0.000508475,0.00856653,0.00161787,1,0.67
0.00876506,0.00627203,-0.0298388,-0.0151737,0.031968,0.0157927,1,0.67
0.039178,0.0225879,0.0044894,0.00219437,0.00552263,0.00229825,0,1
0.0137949,0.0129996,0.00912694,0.00602241,0.00913579,0.00782915,0,1
0.0149426,0.00535843,0.0183413,0.0114939,0.0187365,0.0138238,0,1
0.00487164,0.00198215,-0.0264051,-0.0124975,0.026702,0.0125511,1,0.67
0.0297783,0.0184454,-0.0176265,-0.00796576,0.0176544,0.00837143,1,0.67
0.03732,0.020243,0.00616977,0.00473661,0.00639224,0.0047367,0,1
0.0223974,0.00995768,0.0221351,0.0123971,0.0253532,0.0130922,0,1
0.00349802,0.00342478,-0.00689064,-0.00276528,0.00758095,0.00306702,1,0.67
0.00243711,0.00272858,0.00458372,0.00226447,0.00876713,0.0022747,0,0.67
0.024195,0.0109224,-0.0383834,-0.0144726,0.0388144,0.0165886,1,0.67
0.0332716,0.0181063,0.0270738,0.0133469,0.0294516,0.0147931,0,1
0.00688542,0.00483073,0.0142731,0.00975711,0.015662,0.0109796,0,1
0.0304469,0.0160803,0.00123595,0.00432765,0.00982686,0.00497013,1,0.67
0.0154411,0.00991859,-0.0383213,-0.0125891,0.0389623,0.0127052,1,0.67
0.0155462,0.00672364,-0.0104504,-0.0018545,0.0104703,0.00277145,1,0.67
0.0100823,0.00446959,-0.00314087,0.000463885,0.00354363,0.000866958,1,0.67
0.0240248,0.0125342,0.0332796,0.0121251,0.0340536,0.013488,0,1
0.254876,0.0539834,-0.462466,-0.0539772,0.667007,0.116586,1,0.67
0.278484,0.0456585,0.543119,0.0489714,1.66248,0.151069,0,1
0.201631,0.060911,0.281891,-0.0404858,0.29325,0.048393,0,1
0.425628,0.142364,0.825798,0.308397,1.02391,0.312717,0,1
0.215814,0.253525,-0.45056,-0.0820855,0.559132,0.26406,1,0.67
0.263051,0.364785,-0.221445,-0.0183423,0.232583,0.279863,1,1
0.103403,0.177059,-0.291728,0.118316,0.495242,0.140515,1,0.67
0.0366779,0.175343,-0.0670415,0.061917,0.135772,0.206627,1,1
0.250901,0.376523,0.0831428,0.0335066,0.0979958,0.274327,0,0.67
0.738679,0.466797,0.25062,-0.0031069,1.32998,0.254718,0,1
0.307807,0.0949314,1.06058,0.425517,2.69326,0.438126,0,1
1.32796,0.242638,-1.25535,0.0281481,1.67484,0.0769877,1,0.67
0.89794,0.138587,-2.72873,-0.173678,2.72964,0.188811,1,0.67
1.08198,0.285279,-1.68271,0.0686547,2.1441,0.0974138,1,0.67
0.841621,0.167499,-1.56065,0.0218257,1.91939,0.075641,1,0.67
0.389919,0.0657053,-0.0190503,0.182671,0.215058,0.202396,1,0.67
0.541853,0.0823428,-0.508382,0.0180259,0.600096,0.0730316,1,0.67
0.404322,0.0230155,-1.06101,-0.0086631,1.06103,0.0527339,1,0.67
0.655357,0.390382,-0.788652,-0.306408,1.54271,0.381709,1,0.67
0.682646,0.465975,0.48025,0.352798,1.01175,0.592912,0,1
0.497542,0.612918,0.328907,0.59769,0.507167,0.951177,1,1
1.1221,0.671137,-0.496441,0.657946,1.28268,0.969155,1,0.67
0.992024,0.466809,-0.886002,0.477041,1.23707,0.749972,1,0.67
0.981794,0.615867,-1.62969,0.260385,1.67263,0.727166,1,0.67
0.807504,0.597586,-1.06632,0.247454,1.07392,0.816814,1,0.67
0.96889,0.554272,-0.893892,0.301616,0.97117,0.873617,1,0.67
1.34068,0.295459,-1.67647,0.364213,2.05016,0.573826,1,0.67
1.2277,0.241001,-2.17894,-0.197554,2.1831,0.410369,1,0.67
0.509925,0.413227,-1.50121,-0.595986,1.62827,0.666903,1,0.67
0.637086,0.371906,-0.429581,-0.660115,1.25093,0.743016,0,1
0.527829,0.356201,-0.0573749,-0.333644,0.943692,0.46108,0,1
0.178015,0.18541,0.191552,-0.254816,0.240933,0.290119,0,0.67
0.124837,0.115179,-0.517007,-0.188414,0.518198,0.193056,1,0.67
0.40264,0.135267,-0.669563,-0.22535,0.892751,0.229484,1,0.67
0.754899,0.469587,0.677301,-0.0558957,1.73471,0.541098,0,1
0.685117,0.510043,1.22046,0.44385,1.30571,0.616323,0,1
0.257065,0.648801,0.595087,0.960945,0.698077,1.09195,1,1
0.651596,0.749672,-0.593877,1.06482,0.720279,1.14418,1,1
0.599718,0.677582,-0.772965,0.83271,0.783204,0.977625,1,1
0.595913,0.864331,-0.703302,0.893507,1.10255,1.09026,1,0.67
0.523589,0.873686,-0.255832,0.928862,0.620041,1.08798,1,1
0.50677,0.707268,-0.312186,0.913457,0.393581,1.04123,1,1
0.858594,0.410581,-1.58398,0.583141,1.58423,0.583395,1,0.67
0.967643,0.351834,-1.44187,0.215549,1.74894,0.276831,1,0.67
0.732562,0.477569,-0.707762,-0.304268,1.58325,0.398586,1,0.67
0.741837,0.369297,0.492196,-0.372686,1.17639,0.523751,0,1
0.728279,0.286003,0.578753,-0.323349,0.941206,0.340664,0,1
0.368048,0.194062,0.318391,-0.375671,0.326814,0.382222,0,0.67
0.327853,0.182936,-0.320058,-0.403331,0.52766,0.403335,0,1
0.679917,0.183827,0.166321,-0.399643,0.964188,0.403091,0,1
0.745654,0.206606,1.84781,0.157771,2.05883,0.463419,0,1
0.543093,0.244319,1.14007,0.413829,1.19274,0.414798,0,1
0.177829,0.341725,0.314961,0.846194,0.639935,0.866294,1,1
0.373789,0.43383,-0.624182,0.961163,0.624237,1.01889,1,1
0.473208,0.37759,-0.614548,0.87704,0.783238,0.889084,1,0.67
0.69077,0.497053,0.22694,1.01803,1.20922,1.02685,1,0.67
0.510478,0.496844,0.471108,1.02025,0.705217,1.02912,1,0.67
0.363421,0.406333,-0.0940068,1.01451,0.155492,1.03381,1,1
0.963247,0.293761,-1.8534,0.262234,2.00424,0.534333,1,0.67
1.33684,0.436598,-0.392878,0.363661,1.92324,0.365333,1,0.67
0.890051,0.561831,0.508842,0.0159488,1.60897,0.368281,0,1
0.59237,0.453151,1.18091,-0.0152337,1.28292,0.536657,0,1
0.447386,0.301341,0.894735,-0.124708,0.898241,0.320076,0,1
0.14772,0.19612,0.00767491,-0.209294,0.2165,0.344989,0,0.67
0.198,0.225783,-0.0363924,-0.214757,0.47514,0.309943,0,0.67
0.568283,0.254708,0.770823,-0.161462,1.00691,0.31358,0,1
0.735156,0.229181,2.23207,0.636185,2.2842,0.704773,0,1
1.03209,0.485661,0.757151,0.411275,1.56571,0.506688,0,1
0.320481,0.641701,-0.138108,0.557632,0.899685,0.933621,1,1
0.274432,0.621767,-0.459027,0.54604,0.52369,1.08062,1,1
0.479125,0.494349,-0.0821915,0.622501,0.51561,0.971935,1,1
0.602741,0.507518,1.05253,0.711077,1.23898,1.0456,0,1
0.410653,0.551465,0.78785,0.627458,0.789954,0.969184,0,0.67
0.253237,0.530583,-0.141041,0.557647,0.144078,0.974069,1,1
1.22963,0.104615,-1.03666,-0.174059,1.79955,0.681484,1,0.67
1.59925,0.340267,0.944535,0.296079,2.04976,0.309579,0,1
0.769411,0.468892,1.52316,0.315035,1.77946,0.447773,0,1
0.451861,0.411923,1.22051,0.323137,1.25717,0.535234,0,1
0.451913,0.273786,0.831657,0.0719828,0.94622,0.277996,0,1
0.172938,0.27191,-0.103541,0.0136722,0.291426,0.275336,1,0.67
0.189581,0.297546,0.370368,0.0229889,0.450348,0.233382,0,0.67
0.444971,0.198673,1.2326,0.130098,1.23463,0.301061,0,1
1.14233,0.477905,1.50605,0.640844,2.23439,0.644401,0,1
1.27419,0.761237,-0.357747,0.034116,1.66499,0.600158,1,0.67
0.261488,0.840321,-0.754869,-0.152837,1.03148,0.997025,1,0.67
0.419227,0.825196,-0.0994767,-0.17047,0.423427,1.08294,0,0.67
0.559229,0.759035,0.35793,0.0293118,0.561662,0.998243,0,0.67
0.547144,0.840455,1.24938,0.0558475,1.25302,0.989678,0,0.67
0.443489,0.835047,0.513031,-0.0389234,0.692231,0.982762,0,0.67
0.401407,0.728951,-0.0829028,-0.120764,0.0831718,1.021,0,0.67
1.22125,0.121786,0.233882,-0.470129,1.49058,0.686871,0,1
1.34,0.101479,1.86679,0.168689,2.05689,0.2628,0,1
0.585533,0.259426,1.86219,0.464532,1.87207,0.472713,0,1
0.673999,0.26994,0.760397,0.464925,1.35365,0.476025,0,1
0.652856,0.19941,0.302426,0.176863,1.04306,0.23444,0,1
0.227094,0.247238,-0.17227,0.215356,0.276539,0.279943,1,1
0.128001,0.217545,0.576062,0.221018,0.576675,0.275359,0,0.67
0.621357,0.133809,0.950806,0.294249,1.21931,0.340904,0,1
1.2287,0.585994,0.0266926,0.373891,2.13409,0.556284,1,0.67
1.16545,0.719004,-1.28252,-0.309655,1.80665,0.653534,1,0.67
0.152595,0.761933,-0.980436,-0.658973,1.00521,0.997923,1,0.67
0.400181,0.848891,0.254731,-0.724515,0.435056,1.01895,0,0.67
0.448052,0.833421,0.548875,-0.525991,0.550001,0.967334,0,0.67
0.536732,0.952976,0.774515,-0.583869,1.177,0.996012,0,0.67
0.520047,0.916046,0.0266576,-0.592506,0.861405,0.972715,0,0.67
0.336084,0.767883,-0.0923109,-0.669554,0.147107,1.00821,0,0.67
0.86019,0.319307,1.31793,-0.491525,1.52919,0.514728,0,1
0.932137,0.283869,1.82785,-0.0336578,1.8874,0.234061,0,1
0.730187,0.381926,1.26018,0.392502,1.79869,0.443089,0,1
0.867164,0.325185,-0.138276,0.416029,1.4244,0.494151,1,0.67
0.785412,0.235178,-0.349406,0.237198,1.06222,0.239275,1,0.67
0.296918,0.159912,-0.242061,0.28791,0.251252,0.288377,1,0.67
0.255889,0.139452,0.495988,0.282766,0.608678,0.283067,0,1
0.751393,0.181417,0.149535,0.262799,1.1187,0.264541,1,0.67
0.995136,0.440908,-1.46799,-0.101018,2.15976,0.538967,1,0.67
0.789825,0.44935,-1.61274,-0.541105,1.63743,0.604128,1,0.67
0.118351,0.496787,-0.886712,-0.962991,0.956605,0.976829,0,0.67
0.332766,0.581458,0.349948,-1.02192,0.373603,1.02271,0,0.67
0.408249,0.564087,0.449056,-0.922577,0.553691,0.956813,0,0.67
0.574282,0.69203,0.0292861,-1.00804,1.16426,1.03062,0,0.67
0.549211,0.666215,-0.481525,-0.95341,0.872861,0.975309,0,0.67
0.319319,0.55483,-0.125658,-1.01237,0.159752,1.0237,0,0.67
0.82808,0.339817,1.67714,-0.418597,1.68454,0.502586,0,1
1.09396,0.423583,0.961727,-0.270108,1.80323,0.300126,0,1
0.951139,0.551645,0.00966344,0.103716,1.73017,0.366853,1,0.67
0.861919,0.459532,-1.05763,0.140248,1.4537,0.476925,1,0.67
0.742483,0.320489,-1.00412,0.157532,1.14597,0.229076,1,0.67
0.292238,0.199114,-0.257847,0.269825,0.272939,0.325393,1,0.67
0.309423,0.179956,0.0688001,0.226822,0.593747,0.269844,1,0.67
0.76898,0.230411,-0.598907,0.2206,1.15746,0.276945,1,0.67
0.760939,0.230241,-2.40146,-0.48847,2.43147,0.638658,1,0.67
0.730619,0.309649,-1.26163,-0.487293,1.50947,0.506537,1,0.67
0.209255,0.431855,-0.386721,-0.797595,0.881896,0.920293,0,0.67
0.266155,0.446661,0.405354,-0.793386,0.429464,1.01089,0,0.67
0.431691,0.375002,0.16706,-0.861637,0.550637,0.952255,0,0.67
0.654495,0.421151,-0.741334,-0.929771,1.16821,1.04454,0,1
0.552829,0.408003,-0.852036,-0.875711,0.891926,0.981765,0,0.67
0.304416,0.379106,-0.0876328,-0.849648,0.0879916,0.996043,0,0.67
1.06223,0.201598,1.3444,-0.0822356,1.71117,0.580056,0,1
1.43889,0.400527,-0.320873,-0.33912,1.86573,0.340259,0,1
0.936709,0.538157,-1.16427,-0.206853,1.78969,0.393038,1,0.67
0.608721,0.452676,-1.44075,-0.186942,1.44743,0.489512,1,0.67
0.519565,0.284997,-1.16782,-0.0130543,1.17672,0.239853,1,0.67
0.220019,0.235139,-0.0702036,0.126551,0.243291,0.296948,1,1
0.302169,0.253701,-0.304022,0.0702323,0.591306,0.233576,1,0.67
0.578345,0.241966,-1.13719,-0.00335231,1.21592,0.252533,1,0.67
0.9194,0.349544,-2.27777,-0.713591,2.48658,0.724688,1,0.67
1.15578,0.638343,-0.419711,-0.271788,1.61002,0.553506,1,0.67
0.375333,0.767306,0.30544,-0.265272,0.948782,0.927149,0,0.67
0.286939,0.727826,0.240271,-0.210455,0.387267,1.04774,0,0.67
0.493956,0.613535,-0.239982,-0.420756,0.526831,0.974911,0,0.67
0.593886,0.674565,-1.26919,-0.456936,1.29501,1.04493,1,0.67
0.44599,0.712679,-0.848327,-0.379296,0.919213,0.969053,1,1
0.259485,0.664528,0.0105062,-0.253251,0.107001,0.994925,0,0.67
1.18862,0.0794434,0.411415,0.329066,1.465,0.700092,0,1
1.46653,0.208118,-1.47368,-0.238252,1.98104,0.294748,1,0.67
0.716576,0.346624,-1.88585,-0.412818,1.92657,0.453266,1,0.67
0.586199,0.308127,-1.24765,-0.408201,1.47825,0.48096,1,0.67
0.605843,0.20985,-0.770867,-0.10659,1.12184,0.222313,1,0.67
0.239041,0.270077,0.0989677,-0.0456394,0.314004,0.249627,0,0.67
0.233274,0.278299,-0.643295,-0.109758,0.660223,0.242335,1,0.67
0.489121,0.166049,-1.23979,-0.189976,1.29224,0.298209,1,0.67
1.18275,0.542641,-1.14457,-0.577742,2.25704,0.622787,1,0.67
1.25764,0.769933,0.68285,0.129075,1.73236,0.629136,0,1
0.246955,0.83564,0.817154,0.391921,1.01664,0.999889,0,0.67
0.416443,0.845374,-0.0577081,0.456687,0.354043,1.04964,1,1
0.504622,0.811957,-0.55888,0.187726,0.600143,0.961654,1,1
0.530809,0.967396,-1.16634,0.231199,1.27103,0.992301,1,0.67
0.537101,0.958959,-0.371927,0.304823,0.866676,0.97094,1,1
0.308944,0.815756,0.119142,0.430104,0.196308,1.03326,1,1
1.00206,0.240824,-0.7404,0.525555,1.37028,0.630333,1,0.67
1.04191,0.139747,-1.94438,-0.0678052,1.95377,0.219208,1,0.67
0.686274,0.289941,-1.70673,-0.440927,1.88006,0.442839,1,0.67
0.896926,0.267729,-0.398324,-0.433545,1.44498,0.436416,0,1
0.81496,0.197915,-0.0440267,-0.180323,1.12939,0.197486,0,1
0.358143,0.195209,0.205544,-0.221972,0.324535,0.254873,0,1
0.250634,0.166556,-0.638958,-0.243072,0.688757,0.276484,1,0.67
0.756341,0.148393,-0.73052,-0.288889,1.221,0.306776,1,0.67
1.21532,0.575335,0.578987,-0.161129,2.12794,0.509605,0,1
1.02712,0.646225,1.48639,0.455028,1.7452,0.652065,0,1
0.134797,0.663445,0.999145,0.858677,0.999493,1.00221,0,0.67
0.365617,0.737499,-0.291827,0.923057,0.381887,1.01819,1,1
0.432175,0.736325,-0.533595,0.752808,0.546256,0.953123,1,1
0.565855,0.872336,-0.476265,0.842071,1.15304,1.01149,1,0.67
0.555208,0.831421,0.240566,0.838224,0.897701,0.996284,1,1
0.315974,0.677168,0.142282,0.911463,0.183433,1.0367,1,1
0.786448,0.325743,-1.54169,0.50822,1.58645,0.512934,1,0.67
0.93385,0.352737,-1.49453,0.15895,1.80884,0.230361,1,0.67
0.890372,0.463194,-0.706452,-0.240105,1.78028,0.357988,1,0.67
0.906722,0.36151,0.590941,-0.285259,1.4729,0.448596,0,1
0.805904,0.247317,0.690473,-0.189645,1.16781,0.204297,0,1
0.351231,0.154587,0.25199,-0.292971,0.266473,0.300581,0,0.67
0.351094,0.145971,-0.317898,-0.259021,0.637166,0.261572,1,0.67
0.812821,0.202397,0.136308,-0.24755,1.19229,0.259267,0,1
0.866546,0.343312,1.95669,0.294802,2.31124,0.590227,0,1
0.683343,0.344458,1.52327,0.557497,1.53366,0.566958,0,1
0.148569,0.404895,0.69088,0.950385,0.894294,0.956991,1,1
0.290433,0.468146,-0.40642,0.982023,0.406629,1.01872,1,1
0.414371,0.448546,-0.339284,0.963917,0.555288,0.964694,1,1
0.604813,0.5401,0.333844,1.04446,1.17341,1.04934,1,0.67
0.547038,0.516308,0.696136,0.977655,0.894684,0.981776,1,0.67
0.277685,0.424605,0.132357,0.992165,0.132672,1.00582,1,1
0.936504,0.287108,-1.62179,0.264903,1.72563,0.523404,1,0.67
1.29066,0.43343,-0.355168,0.307075,1.79816,0.31206,1,0.67
1.00233,0.56648,0.562415,0.0273328,1.79307,0.36599,0,1
0.789766,0.462934,1.3069,-0.00964445,1.47736,0.477174,0,1
0.661458,0.332843,1.10972,-0.10416,1.14639,0.22933,0,1
0.272791,0.241083,0.22861,-0.202759,0.257936,0.310664,0,0.67
0.350682,0.229074,0.126498,-0.161984,0.599837,0.244272,0,1
0.704746,0.246452,0.891839,-0.111773,1.21271,0.250057,0,1
0.76803,0.243536,2.47954,0.632549,2.48581,0.702596,0,1
0.888882,0.432122,0.980806,0.449032,1.54211,0.543423,0,1
0.302131,0.577578,0.108767,0.615927,0.917974,0.92555,1,1
0.216293,0.572403,-0.276925,0.605343,0.357473,1.04338,1,1
0.398122,0.48926,-0.010474,0.705953,0.537651,0.965431,1,1
0.60002,0.501736,1.02658,0.763071,1.23261,1.05175,0,1
